"Country","Year","Age","mx","Sex","class","Age_class","mx_c"
"Marche",2007,85,0.113918867,"Male",18,"85-89",0.127863139139137
"Marche",2007,86,0.07987079,"Female",18,"85-89",0.0870845411098739
"Marche",2007,86,0.119068802,"Male",18,"85-89",0.127863139139137
"Marche",2007,87,0.088435205,"Female",18,"85-89",0.0870845411098739
"Marche",2007,87,0.126778962,"Male",18,"85-89",0.127863139139137
"Marche",2007,88,0.104365233,"Female",18,"85-89",0.0870845411098739
"Marche",2007,88,0.146600005,"Male",18,"85-89",0.127863139139137
"Marche",2007,89,0.130147479,"Female",18,"85-89",0.0870845411098739
"Marche",2007,89,0.183843707,"Male",18,"85-89",0.127863139139137
"Marche",2007,90,0.155847469,"Female",19,"90-94",0.197767332517799
"Marche",2007,90,0.22455024,"Male",19,"90-94",0.258472884241848
"Marche",2007,91,0.17809918,"Female",19,"90-94",0.197767332517799
"Marche",2007,91,0.256263422,"Male",19,"90-94",0.258472884241848
"Marche",2007,92,0.203759026,"Female",19,"90-94",0.197767332517799
"Marche",2007,92,0.269797427,"Male",19,"90-94",0.258472884241848
"Marche",2007,93,0.224814209,"Female",19,"90-94",0.197767332517799
"Marche",2007,93,0.277037079,"Male",19,"90-94",0.258472884241848
"Marche",2007,94,0.260686397,"Female",19,"90-94",0.197767332517799
"Marche",2007,94,0.285599562,"Male",19,"90-94",0.258472884241848
"Marche",2007,95,0.288279024,"Female",20,"95-99",0.320998690295739
"Marche",2007,95,0.31329587,"Male",20,"95-99",0.328366728782376
"Marche",2007,96,0.3108068,"Female",20,"95-99",0.320998690295739
"Marche",2007,96,0.336328627,"Male",20,"95-99",0.328366728782376
"Marche",2007,97,0.336940302,"Female",20,"95-99",0.320998690295739
"Marche",2007,97,0.337852741,"Male",20,"95-99",0.328366728782376
"Marche",2007,98,0.366388554,"Female",20,"95-99",0.320998690295739
"Marche",2007,98,0.337318312,"Male",20,"95-99",0.328366728782376
"Marche",2007,99,0.404264025,"Female",20,"95-99",0.320998690295739
"Marche",2007,99,0.352670757,"Male",20,"95-99",0.328366728782376
"Marche",2008,0,0.00244633,"Female",0,"0-0",0.00244633
"Marche",2008,0,0.003079447,"Male",0,"0-0",0.003079447
"Marche",2008,1,0.000100855,"Female",1,"1-4",0.000102857530669138
"Marche",2008,1,0.000270917,"Male",1,"1-4",0.000236042223556023
"Marche",2008,2,9.88349e-05,"Female",1,"1-4",0.000102857530669138
"Marche",2008,2,0.000251572,"Male",1,"1-4",0.000236042223556023
"Marche",2008,3,0.000103055,"Female",1,"1-4",0.000102857530669138
"Marche",2008,3,0.000226086,"Male",1,"1-4",0.000236042223556023
"Marche",2008,4,0.000108826,"Female",1,"1-4",0.000102857530669138
"Marche",2008,4,0.000194629,"Male",1,"1-4",0.000236042223556023
"Marche",2008,5,0.000116847,"Female",2,"5-9",9.21433346519671e-05
"Marche",2008,5,0.000152162,"Male",2,"5-9",0.000108262946989749
"Marche",2008,6,0.000114117,"Female",2,"5-9",9.21433346519671e-05
"Marche",2008,6,0.000110316,"Male",2,"5-9",0.000108262946989749
"Marche",2008,7,9.86949e-05,"Female",2,"5-9",9.21433346519671e-05
"Marche",2008,7,9.03541e-05,"Male",2,"5-9",0.000108262946989749
"Marche",2008,8,7.39727e-05,"Female",2,"5-9",9.21433346519671e-05
"Marche",2008,8,9.26343e-05,"Male",2,"5-9",0.000108262946989749
"Marche",2008,9,5.75117e-05,"Female",2,"5-9",9.21433346519671e-05
"Marche",2008,9,9.60046e-05,"Male",2,"5-9",0.000108262946989749
"Marche",2008,10,5.56715e-05,"Female",3,"10-14",6.59343080799413e-05
"Marche",2008,10,0.000102745,"Male",3,"10-14",0.000199214443193048
"Marche",2008,11,6.68222e-05,"Female",3,"10-14",6.59343080799413e-05
"Marche",2008,11,0.000124178,"Male",3,"10-14",0.000199214443193048
"Marche",2008,12,7.35327e-05,"Female",3,"10-14",6.59343080799413e-05
"Marche",2008,12,0.000175775,"Male",3,"10-14",0.000199214443193048
"Marche",2008,13,6.50821e-05,"Female",3,"10-14",6.59343080799413e-05
"Marche",2008,13,0.000251562,"Male",3,"10-14",0.000199214443193048
"Marche",2008,14,6.86024e-05,"Female",3,"10-14",6.59343080799413e-05
"Marche",2008,14,0.000342349,"Male",3,"10-14",0.000199214443193048
"Marche",2008,15,9.85849e-05,"Female",4,"15-19",0.000202620918837884
"Marche",2008,15,0.000462977,"Male",4,"15-19",0.000546557339222029
"Marche",2008,16,0.000152282,"Female",4,"15-19",0.000202620918837884
"Marche",2008,16,0.000549411,"Male",4,"15-19",0.000546557339222029
"Marche",2008,17,0.000211682,"Female",4,"15-19",0.000202620918837884
"Marche",2008,17,0.000578817,"Male",4,"15-19",0.000546557339222029
"Marche",2008,18,0.000258143,"Female",4,"15-19",0.000202620918837884
"Marche",2008,18,0.000567681,"Male",4,"15-19",0.000546557339222029
"Marche",2008,19,0.000288842,"Female",4,"15-19",0.000202620918837884
"Marche",2008,19,0.000572234,"Male",4,"15-19",0.000546557339222029
"Marche",2008,20,0.000303336,"Female",5,"20-24",0.000250536328090227
"Marche",2008,20,0.000561037,"Male",5,"20-24",0.000571818504090033
"Marche",2008,21,0.000296234,"Female",5,"20-24",0.000250536328090227
"Marche",2008,21,0.000586632,"Male",5,"20-24",0.000571818504090033
"Marche",2008,22,0.000264265,"Female",5,"20-24",0.000250536328090227
"Marche",2008,22,0.000592255,"Male",5,"20-24",0.000571818504090033
"Marche",2008,23,0.000217764,"Female",5,"20-24",0.000250536328090227
"Marche",2008,23,0.000574175,"Male",5,"20-24",0.000571818504090033
"Marche",2008,24,0.000182537,"Female",5,"20-24",0.000250536328090227
"Marche",2008,24,0.000545939,"Male",5,"20-24",0.000571818504090033
"Marche",2008,25,0.000190798,"Female",6,"25-29",0.000256994186863567
"Marche",2008,25,0.000577066,"Male",6,"25-29",0.000584093817226163
"Marche",2008,26,0.000221885,"Female",6,"25-29",0.000256994186863567
"Marche",2008,26,0.000577967,"Male",6,"25-29",0.000584093817226163
"Marche",2008,27,0.000265965,"Female",6,"25-29",0.000256994186863567
"Marche",2008,27,0.000581329,"Male",6,"25-29",0.000584093817226163
"Marche",2008,28,0.000294173,"Female",6,"25-29",0.000256994186863567
"Marche",2008,28,0.000574695,"Male",6,"25-29",0.000584093817226163
"Marche",2008,29,0.000298114,"Female",6,"25-29",0.000256994186863567
"Marche",2008,29,0.000606384,"Male",6,"25-29",0.000584093817226163
"Marche",2008,30,0.000275668,"Female",7,"30-34",0.000243799725027651
"Marche",2008,30,0.000634391,"Male",7,"30-34",0.000728745948183822
"Marche",2008,31,0.00024457,"Female",7,"30-34",0.000243799725027651
"Marche",2008,31,0.000680021,"Male",7,"30-34",0.000728745948183822
"Marche",2008,32,0.000220174,"Female",7,"30-34",0.000243799725027651
"Marche",2008,32,0.000752473,"Male",7,"30-34",0.000728745948183822
"Marche",2008,33,0.000218274,"Female",7,"30-34",0.000243799725027651
"Marche",2008,33,0.000784428,"Male",7,"30-34",0.000728745948183822
"Marche",2008,34,0.000262224,"Female",7,"30-34",0.000243799725027651
"Marche",2008,34,0.000778373,"Male",7,"30-34",0.000728745948183822
"Marche",2008,35,0.000324663,"Female",8,"35-39",0.000444665048311186
"Marche",2008,35,0.000793785,"Male",8,"35-39",0.000802686791469076
"Marche",2008,36,0.000397409,"Female",8,"35-39",0.000444665048311186
"Marche",2008,36,0.000789401,"Male",8,"35-39",0.000802686791469076
"Marche",2008,37,0.000472412,"Female",8,"35-39",0.000444665048311186
"Marche",2008,37,0.000769836,"Male",8,"35-39",0.000802686791469076
"Marche",2008,38,0.000515913,"Female",8,"35-39",0.000444665048311186
"Marche",2008,38,0.000810849,"Male",8,"35-39",0.000802686791469076
"Marche",2008,39,0.000508239,"Female",8,"35-39",0.000444665048311186
"Marche",2008,39,0.00084868,"Male",8,"35-39",0.000802686791469076
"Marche",2008,40,0.000495763,"Female",9,"40-44",0.000634886889520391
"Marche",2008,40,0.000954736,"Male",9,"40-44",0.0011439001467394
"Marche",2008,41,0.000507589,"Female",9,"40-44",0.000634886889520391
"Marche",2008,41,0.001038269,"Male",9,"40-44",0.0011439001467394
"Marche",2008,42,0.000578547,"Female",9,"40-44",0.000634886889520391
"Marche",2008,42,0.001125213,"Male",9,"40-44",0.0011439001467394
"Marche",2008,43,0.000718008,"Female",9,"40-44",0.000634886889520391
"Marche",2008,43,0.001246957,"Male",9,"40-44",0.0011439001467394
"Marche",2008,44,0.00087245,"Female",9,"40-44",0.000634886889520391
"Marche",2008,44,0.001350682,"Male",9,"40-44",0.0011439001467394
"Marche",2008,45,0.000958789,"Female",10,"45-49",0.00107433690936815
"Marche",2008,45,0.001581981,"Male",10,"45-49",0.00191928967889949
"Marche",2008,46,0.000984935,"Female",10,"45-49",0.00107433690936815
"Marche",2008,46,0.001801652,"Male",10,"45-49",0.00191928967889949
"Marche",2008,47,0.001047969,"Female",10,"45-49",0.00107433690936815
"Marche",2008,47,0.001905965,"Male",10,"45-49",0.00191928967889949
"Marche",2008,48,0.00111408,"Female",10,"45-49",0.00107433690936815
"Marche",2008,48,0.00201539,"Male",10,"45-49",0.00191928967889949
"Marche",2008,49,0.001277926,"Female",10,"45-49",0.00107433690936815
"Marche",2008,49,0.002340447,"Male",10,"45-49",0.00191928967889949
"Marche",2008,50,0.001500095,"Female",11,"50-54",0.00195854002986278
"Marche",2008,50,0.002558971,"Male",11,"50-54",0.00296271462199397
"Marche",2008,51,0.001756091,"Female",11,"50-54",0.00195854002986278
"Marche",2008,51,0.002775689,"Male",11,"50-54",0.00296271462199397
"Marche",2008,52,0.001964629,"Female",11,"50-54",0.00195854002986278
"Marche",2008,52,0.003006304,"Male",11,"50-54",0.00296271462199397
"Marche",2008,53,0.002172368,"Female",11,"50-54",0.00195854002986278
"Marche",2008,53,0.003150568,"Male",11,"50-54",0.00296271462199397
"Marche",2008,54,0.002440075,"Female",11,"50-54",0.00195854002986278
"Marche",2008,54,0.003366119,"Male",11,"50-54",0.00296271462199397
"Marche",2008,55,0.002975071,"Female",12,"55-59",0.00350020604848528
"Marche",2008,55,0.003987259,"Male",12,"55-59",0.00518165038099279
"Marche",2008,56,0.003409907,"Female",12,"55-59",0.00350020604848528
"Marche",2008,56,0.00458388,"Male",12,"55-59",0.00518165038099279
"Marche",2008,57,0.003729526,"Female",12,"55-59",0.00350020604848528
"Marche",2008,57,0.005115964,"Male",12,"55-59",0.00518165038099279
"Marche",2008,58,0.003790435,"Female",12,"55-59",0.00350020604848528
"Marche",2008,58,0.005722191,"Male",12,"55-59",0.00518165038099279
"Marche",2008,59,0.003579137,"Female",12,"55-59",0.00350020604848528
"Marche",2008,59,0.006477423,"Male",12,"55-59",0.00518165038099279
"Marche",2008,60,0.003609235,"Female",13,"60-64",0.00438439270817473
"Marche",2008,60,0.006838409,"Male",13,"60-64",0.00821257049055788
"Marche",2008,61,0.004172663,"Female",13,"60-64",0.00438439270817473
"Marche",2008,61,0.007227888,"Male",13,"60-64",0.00821257049055788
"Marche",2008,62,0.004526841,"Female",13,"60-64",0.00438439270817473
"Marche",2008,62,0.00810656,"Male",13,"60-64",0.00821257049055788
"Marche",2008,63,0.004789059,"Female",13,"60-64",0.00438439270817473
"Marche",2008,63,0.009158098,"Male",13,"60-64",0.00821257049055788
"Marche",2008,64,0.005003788,"Female",13,"60-64",0.00438439270817473
"Marche",2008,64,0.01027327,"Male",13,"60-64",0.00821257049055788
"Marche",2008,65,0.005201092,"Female",14,"65-69",0.00660214762361949
"Marche",2008,65,0.011563207,"Male",14,"65-69",0.0135721217049748
"Marche",2008,66,0.005790191,"Female",14,"65-69",0.00660214762361949
"Marche",2008,66,0.012492325,"Male",14,"65-69",0.0135721217049748
"Marche",2008,67,0.006681673,"Female",14,"65-69",0.00660214762361949
"Marche",2008,67,0.013304413,"Male",14,"65-69",0.0135721217049748
"Marche",2008,68,0.007316349,"Female",14,"65-69",0.00660214762361949
"Marche",2008,68,0.014562257,"Male",14,"65-69",0.0135721217049748
"Marche",2008,69,0.007694668,"Female",14,"65-69",0.00660214762361949
"Marche",2008,69,0.015518187,"Male",14,"65-69",0.0135721217049748
"Marche",2008,70,0.007985378,"Female",15,"70-74",0.0101370059067581
"Marche",2008,70,0.01712918,"Male",15,"70-74",0.022135487486065
"Marche",2008,71,0.008939973,"Female",15,"70-74",0.0101370059067581
"Marche",2008,71,0.019770556,"Male",15,"70-74",0.022135487486065
"Marche",2008,72,0.009886046,"Female",15,"70-74",0.0101370059067581
"Marche",2008,72,0.022027923,"Male",15,"70-74",0.022135487486065
"Marche",2008,73,0.011265195,"Female",15,"70-74",0.0101370059067581
"Marche",2008,73,0.024546024,"Male",15,"70-74",0.022135487486065
"Marche",2008,74,0.012843182,"Female",15,"70-74",0.0101370059067581
"Marche",2008,74,0.028296044,"Male",15,"70-74",0.022135487486065
"Marche",2008,75,0.014730006,"Female",16,"75-79",0.0204821719255819
"Marche",2008,75,0.032111128,"Male",16,"75-79",0.0401769881167037
"Marche",2008,76,0.016508783,"Female",16,"75-79",0.0204821719255819
"Marche",2008,76,0.035527784,"Male",16,"75-79",0.0401769881167037
"Marche",2008,77,0.019323971,"Female",16,"75-79",0.0204821719255819
"Marche",2008,77,0.039336577,"Male",16,"75-79",0.0401769881167037
"Marche",2008,78,0.024028598,"Female",16,"75-79",0.0204821719255819
"Marche",2008,78,0.04536058,"Male",16,"75-79",0.0401769881167037
"Marche",2008,79,0.028549229,"Female",16,"75-79",0.0204821719255819
"Marche",2008,79,0.050221784,"Male",16,"75-79",0.0401769881167037
"Marche",2008,80,0.03422707,"Female",17,"80-84",0.0451098133600351
"Marche",2008,80,0.057359287,"Male",17,"80-84",0.0763545503873789
"Marche",2008,81,0.039021627,"Female",17,"80-84",0.0451098133600351
"Marche",2008,81,0.065625597,"Male",17,"80-84",0.0763545503873789
"Marche",2008,82,0.045053947,"Female",17,"80-84",0.0451098133600351
"Marche",2008,82,0.076717624,"Male",17,"80-84",0.0763545503873789
"Marche",2008,83,0.050416879,"Female",17,"80-84",0.0451098133600351
"Marche",2008,83,0.089701002,"Male",17,"80-84",0.0763545503873789
"Marche",2008,84,0.060017248,"Female",17,"80-84",0.0451098133600351
"Marche",2008,84,0.104841872,"Male",17,"80-84",0.0763545503873789
"Marche",2008,85,0.071221431,"Female",18,"85-89",0.0877638984603225
"Marche",2008,85,0.113513203,"Male",18,"85-89",0.131052205403056
"Marche",2008,86,0.082795129,"Female",18,"85-89",0.0877638984603225
"Marche",2008,86,0.125191059,"Male",18,"85-89",0.131052205403056
"Marche",2008,87,0.090517794,"Female",18,"85-89",0.0877638984603225
"Marche",2008,87,0.134316375,"Male",18,"85-89",0.131052205403056
"Marche",2008,88,0.100799522,"Female",18,"85-89",0.0877638984603225
"Marche",2008,88,0.145935758,"Male",18,"85-89",0.131052205403056
"Marche",2008,89,0.116300529,"Female",18,"85-89",0.0877638984603225
"Marche",2008,89,0.170067383,"Male",18,"85-89",0.131052205403056
"Marche",2008,90,0.147172259,"Female",19,"90-94",0.200721187231271
"Marche",2008,90,0.201362967,"Male",19,"90-94",0.258008012958144
"Marche",2008,91,0.184193969,"Female",19,"90-94",0.200721187231271
"Marche",2008,91,0.240194954,"Male",19,"90-94",0.258008012958144
"Marche",2008,92,0.208361201,"Female",19,"90-94",0.200721187231271
"Marche",2008,92,0.267061832,"Male",19,"90-94",0.258008012958144
"Marche",2008,93,0.227560492,"Female",19,"90-94",0.200721187231271
"Marche",2008,93,0.297993116,"Male",19,"90-94",0.258008012958144
"Marche",2008,94,0.255343693,"Female",19,"90-94",0.200721187231271
"Marche",2008,94,0.313650485,"Male",19,"90-94",0.258008012958144
"Marche",2008,95,0.27822521,"Female",20,"95-99",0.329977575901403
"Marche",2008,95,0.349390511,"Male",20,"95-99",0.38317904568802
"Marche",2008,96,0.324271647,"Female",20,"95-99",0.329977575901403
"Marche",2008,96,0.3769072,"Male",20,"95-99",0.38317904568802
"Marche",2008,97,0.357337563,"Female",20,"95-99",0.329977575901403
"Marche",2008,97,0.404197971,"Male",20,"95-99",0.38317904568802
"Marche",2008,98,0.390752117,"Female",20,"95-99",0.329977575901403
"Marche",2008,98,0.433113615,"Male",20,"95-99",0.38317904568802
"Marche",2008,99,0.430184357,"Female",20,"95-99",0.329977575901403
"Marche",2008,99,0.468117617,"Male",20,"95-99",0.38317904568802
"Marche",2009,0,0.003132882,"Female",0,"0-0",0.003132882
"Marche",2009,0,0.002941211,"Male",0,"0-0",0.002941211
"Marche",2009,1,4.95412e-05,"Female",1,"1-4",8.16530629363736e-05
"Marche",2009,1,0.000352352,"Male",1,"1-4",0.000208128540492711
"Marche",2009,2,7.85831e-05,"Female",1,"1-4",8.16530629363736e-05
"Marche",2009,2,0.000220764,"Male",1,"1-4",0.000208128540492711
"Marche",2009,3,9.46245e-05,"Female",1,"1-4",8.16530629363736e-05
"Marche",2009,3,0.000147531,"Male",1,"1-4",0.000208128540492711
"Marche",2009,4,0.000105096,"Female",1,"1-4",8.16530629363736e-05
"Marche",2009,4,0.000107376,"Male",1,"1-4",0.000208128540492711
"Marche",2009,5,0.000115567,"Female",2,"5-9",0.000116439377471821
"Marche",2009,5,9.24243e-05,"Male",2,"5-9",7.17082676145498e-05
"Marche",2009,6,0.000129608,"Female",2,"5-9",0.000116439377471821
"Marche",2009,6,7.28327e-05,"Male",2,"5-9",7.17082676145498e-05
"Marche",2009,7,0.000131679,"Female",2,"5-9",0.000116439377471821
"Marche",2009,7,5.35214e-05,"Male",2,"5-9",7.17082676145498e-05
"Marche",2009,8,0.000117347,"Female",2,"5-9",0.000116439377471821
"Marche",2009,8,5.81017e-05,"Male",2,"5-9",7.17082676145498e-05
"Marche",2009,9,8.82839e-05,"Female",2,"5-9",0.000116439377471821
"Marche",2009,9,8.13933e-05,"Male",2,"5-9",7.17082676145498e-05
"Marche",2009,10,6.41221e-05,"Female",3,"10-14",5.33317157387712e-05
"Marche",2009,10,0.000114847,"Male",3,"10-14",0.000201039460033282
"Marche",2009,11,4.98612e-05,"Female",3,"10-14",5.33317157387712e-05
"Marche",2009,11,0.000151441,"Male",3,"10-14",0.000201039460033282
"Marche",2009,12,4.83812e-05,"Female",3,"10-14",5.33317157387712e-05
"Marche",2009,12,0.000185197,"Male",3,"10-14",0.000201039460033282
"Marche",2009,13,4.90412e-05,"Female",3,"10-14",5.33317157387712e-05
"Marche",2009,13,0.000239769,"Male",3,"10-14",0.000201039460033282
"Marche",2009,14,5.51115e-05,"Female",3,"10-14",5.33317157387712e-05
"Marche",2009,14,0.00031524,"Male",3,"10-14",0.000201039460033282
"Marche",2009,15,6.78123e-05,"Female",4,"15-19",0.000152511146916345
"Marche",2009,15,0.000394908,"Male",4,"15-19",0.000488778179989827
"Marche",2009,16,8.46536e-05,"Female",4,"15-19",0.000152511146916345
"Marche",2009,16,0.000456004,"Male",4,"15-19",0.000488778179989827
"Marche",2009,17,0.000127928,"Female",4,"15-19",0.000152511146916345
"Marche",2009,17,0.000485378,"Male",4,"15-19",0.000488778179989827
"Marche",2009,18,0.0001975,"Female",4,"15-19",0.000152511146916345
"Marche",2009,18,0.000525748,"Male",4,"15-19",0.000488778179989827
"Marche",2009,19,0.000276248,"Female",4,"15-19",0.000152511146916345
"Marche",2009,19,0.000575275,"Male",4,"15-19",0.000488778179989827
"Marche",2009,20,0.000325513,"Female",5,"20-24",0.00024450331996836
"Marche",2009,20,0.000604142,"Male",5,"20-24",0.000605377472917297
"Marche",2009,21,0.000311068,"Female",5,"20-24",0.00024450331996836
"Marche",2009,21,0.000617421,"Male",5,"20-24",0.000605377472917297
"Marche",2009,22,0.000248971,"Female",5,"20-24",0.00024450331996836
"Marche",2009,22,0.000598129,"Male",5,"20-24",0.000605377472917297
"Marche",2009,23,0.000184227,"Female",5,"20-24",0.00024450331996836
"Marche",2009,23,0.000591765,"Male",5,"20-24",0.000605377472917297
"Marche",2009,24,0.000164804,"Female",5,"20-24",0.00024450331996836
"Marche",2009,24,0.000615539,"Male",5,"20-24",0.000605377472917297
"Marche",2009,25,0.000186557,"Female",6,"25-29",0.000221554396038236
"Marche",2009,25,0.000661669,"Male",6,"25-29",0.000669315948378428
"Marche",2009,26,0.000220424,"Female",6,"25-29",0.000221554396038236
"Marche",2009,26,0.000693761,"Male",6,"25-29",0.000669315948378428
"Marche",2009,27,0.000229506,"Female",6,"25-29",0.000221554396038236
"Marche",2009,27,0.000703087,"Male",6,"25-29",0.000669315948378428
"Marche",2009,28,0.000231397,"Female",6,"25-29",0.000221554396038236
"Marche",2009,28,0.000652513,"Male",6,"25-29",0.000669315948378428
"Marche",2009,29,0.000235648,"Female",6,"25-29",0.000221554396038236
"Marche",2009,29,0.000639064,"Male",6,"25-29",0.000669315948378428
"Marche",2009,30,0.000264525,"Female",7,"30-34",0.000294303538320106
"Marche",2009,30,0.000614729,"Male",7,"30-34",0.000696931686143208
"Marche",2009,31,0.000286741,"Female",7,"30-34",0.000294303538320106
"Marche",2009,31,0.000657196,"Male",7,"30-34",0.000696931686143208
"Marche",2009,32,0.000293533,"Female",7,"30-34",0.000294303538320106
"Marche",2009,32,0.000714645,"Male",7,"30-34",0.000696931686143208
"Marche",2009,33,0.000302156,"Female",7,"30-34",0.000294303538320106
"Marche",2009,33,0.000755615,"Male",7,"30-34",0.000696931686143208
"Marche",2009,34,0.000320331,"Female",7,"30-34",0.000294303538320106
"Marche",2009,34,0.000729476,"Male",7,"30-34",0.000696931686143208
"Marche",2009,35,0.000343809,"Female",8,"35-39",0.00039573228150466
"Marche",2009,35,0.000701936,"Male",8,"35-39",0.000729589092294326
"Marche",2009,36,0.000367878,"Female",8,"35-39",0.00039573228150466
"Marche",2009,36,0.000672466,"Male",8,"35-39",0.000729589092294326
"Marche",2009,37,0.000393637,"Female",8,"35-39",0.00039573228150466
"Marche",2009,37,0.000709041,"Male",8,"35-39",0.000729589092294326
"Marche",2009,38,0.000419538,"Female",8,"35-39",0.00039573228150466
"Marche",2009,38,0.000755045,"Male",8,"35-39",0.000729589092294326
"Marche",2009,39,0.000451142,"Female",8,"35-39",0.00039573228150466
"Marche",2009,39,0.000807566,"Male",8,"35-39",0.000729589092294326
"Marche",2009,40,0.000480645,"Female",9,"40-44",0.000587690098136625
"Marche",2009,40,0.000893369,"Male",9,"40-44",0.00112480220776746
"Marche",2009,41,0.000516223,"Female",9,"40-44",0.000587690098136625
"Marche",2009,41,0.000974134,"Male",9,"40-44",0.00112480220776746
"Marche",2009,42,0.00054812,"Female",9,"40-44",0.000587690098136625
"Marche",2009,42,0.001083327,"Male",9,"40-44",0.00112480220776746
"Marche",2009,43,0.000625355,"Female",9,"40-44",0.000587690098136625
"Marche",2009,43,0.00124913,"Male",9,"40-44",0.00112480220776746
"Marche",2009,44,0.000766264,"Female",9,"40-44",0.000587690098136625
"Marche",2009,44,0.001417614,"Male",9,"40-44",0.00112480220776746
"Marche",2009,45,0.000923216,"Female",10,"45-49",0.00124441267256312
"Marche",2009,45,0.001619661,"Male",10,"45-49",0.00190244055290619
"Marche",2009,46,0.001053845,"Female",10,"45-49",0.00124441267256312
"Marche",2009,46,0.001859788,"Male",10,"45-49",0.00190244055290619
"Marche",2009,47,0.001231298,"Female",10,"45-49",0.00124441267256312
"Marche",2009,47,0.001902739,"Male",10,"45-49",0.00190244055290619
"Marche",2009,48,0.001417915,"Female",10,"45-49",0.00124441267256312
"Marche",2009,48,0.001976672,"Male",10,"45-49",0.00190244055290619
"Marche",2009,49,0.001633884,"Female",10,"45-49",0.00124441267256312
"Marche",2009,49,0.002192091,"Male",10,"45-49",0.00190244055290619
"Marche",2009,50,0.001854739,"Female",11,"50-54",0.00182218603153818
"Marche",2009,50,0.002555663,"Male",11,"50-54",0.00310873873915075
"Marche",2009,51,0.001950962,"Female",11,"50-54",0.00182218603153818
"Marche",2009,51,0.002966726,"Male",11,"50-54",0.00310873873915075
"Marche",2009,52,0.001852174,"Female",11,"50-54",0.00182218603153818
"Marche",2009,52,0.003296668,"Male",11,"50-54",0.00310873873915075
"Marche",2009,53,0.00172089,"Female",11,"50-54",0.00182218603153818
"Marche",2009,53,0.003313594,"Male",11,"50-54",0.00310873873915075
"Marche",2009,54,0.00172655,"Female",11,"50-54",0.00182218603153818
"Marche",2009,54,0.003455955,"Male",11,"50-54",0.00310873873915075
"Marche",2009,55,0.002027314,"Female",12,"55-59",0.00311140739906713
"Marche",2009,55,0.003760723,"Male",12,"55-59",0.00512157276180823
"Marche",2009,56,0.002545647,"Female",12,"55-59",0.00311140739906713
"Marche",2009,56,0.004509081,"Male",12,"55-59",0.00512157276180823
"Marche",2009,57,0.003125068,"Female",12,"55-59",0.00311140739906713
"Marche",2009,57,0.005208812,"Male",12,"55-59",0.00512157276180823
"Marche",2009,58,0.003727137,"Female",12,"55-59",0.00311140739906713
"Marche",2009,58,0.005924032,"Male",12,"55-59",0.00512157276180823
"Marche",2009,59,0.004104894,"Female",12,"55-59",0.00311140739906713
"Marche",2009,59,0.006174966,"Male",12,"55-59",0.00512157276180823
"Marche",2009,60,0.004492838,"Female",13,"60-64",0.00479424146538975
"Marche",2009,60,0.006701787,"Male",13,"60-64",0.00780640410923278
"Marche",2009,61,0.004713551,"Female",13,"60-64",0.00479424146538975
"Marche",2009,61,0.007358457,"Male",13,"60-64",0.00780640410923278
"Marche",2009,62,0.004728311,"Female",13,"60-64",0.00479424146538975
"Marche",2009,62,0.007862972,"Male",13,"60-64",0.00780640410923278
"Marche",2009,63,0.004890881,"Female",13,"60-64",0.00479424146538975
"Marche",2009,63,0.008282223,"Male",13,"60-64",0.00780640410923278
"Marche",2009,64,0.00523149,"Female",13,"60-64",0.00479424146538975
"Marche",2009,64,0.009125965,"Male",13,"60-64",0.00780640410923278
"Marche",2009,65,0.005614623,"Female",14,"65-69",0.00661509603346402
"Marche",2009,65,0.010191629,"Male",14,"65-69",0.0135885269041615
"Marche",2009,66,0.006262016,"Female",14,"65-69",0.00661509603346402
"Marche",2009,66,0.011996137,"Male",14,"65-69",0.0135885269041615
"Marche",2009,67,0.006543593,"Female",14,"65-69",0.00661509603346402
"Marche",2009,67,0.013976133,"Male",14,"65-69",0.0135885269041615
"Marche",2009,68,0.006937036,"Female",14,"65-69",0.00661509603346402
"Marche",2009,68,0.015500474,"Male",14,"65-69",0.0135885269041615
"Marche",2009,69,0.007542604,"Female",14,"65-69",0.00661509603346402
"Marche",2009,69,0.015946279,"Male",14,"65-69",0.0135885269041615
"Marche",2009,70,0.008773162,"Female",15,"70-74",0.0108500101883366
"Marche",2009,70,0.016539934,"Male",15,"70-74",0.0208690694295434
"Marche",2009,71,0.009780312,"Female",15,"70-74",0.0108500101883366
"Marche",2009,71,0.017777894,"Male",15,"70-74",0.0208690694295434
"Marche",2009,72,0.010742292,"Female",15,"70-74",0.0108500101883366
"Marche",2009,72,0.019989934,"Male",15,"70-74",0.0208690694295434
"Marche",2009,73,0.011877469,"Female",15,"70-74",0.0108500101883366
"Marche",2009,73,0.023963925,"Male",15,"70-74",0.0208690694295434
"Marche",2009,74,0.01340677,"Female",15,"70-74",0.0108500101883366
"Marche",2009,74,0.027456884,"Male",15,"70-74",0.0208690694295434
"Marche",2009,75,0.015821574,"Female",16,"75-79",0.0210468196832404
"Marche",2009,75,0.030493239,"Male",16,"75-79",0.0387544493047792
"Marche",2009,76,0.019022465,"Female",16,"75-79",0.0210468196832404
"Marche",2009,76,0.035345507,"Male",16,"75-79",0.0387544493047792
"Marche",2009,77,0.020971503,"Female",16,"75-79",0.0210468196832404
"Marche",2009,77,0.038677369,"Male",16,"75-79",0.0387544493047792
"Marche",2009,78,0.023551338,"Female",16,"75-79",0.0210468196832404
